,FID,id,Residential_300m,Commercial_300m,Av_traffic_300m,Roads_300m
4541,850,21794,218416.3192,19221.21191,1147.664716,4090.375012
4542,48836,21830,20675.96502,0,8.366173659,557.5101925
4543,40649,21835,117163.8286,4442.336474,2408.986886,3133.041694
4544,29451,21836,55755.9762,0,1809.363397,3043.281088
4545,39032,21878,0,0,11.29893292,493.2489699
4546,50285,21895,127487.2583,0,406.5886635,3682.324439
4547,47415,21988,190939.5768,0,1908.886998,3427.034723
4548,51750,22073,218533.5419,0,4745.215066,4180.151304
4549,32481,22124,203119.2661,0,33.21064621,3588.551778
4550,50065,22130,0,0,2.694909354,65.67725881
4551,8517,22140,233442.4461,0,667.0743679,3654.804247
4552,33308,22143,170889.4401,0,120.5545733,2945.490606
4553,51363,22166,151684.2996,0,2630.699703,4910.253483
4554,50587,22168,80535.01109,0,135.6484415,2134.101347
4555,34481,22177,55417.45453,0,28340.11926,5895.28804
4556,50419,22305,240059.8057,17989.28621,348.9375803,4220.019675
4557,50947,22406,119854.3421,66527.73319,23029.11956,5075.583446
4558,44472,22418,0,0,0,0
4559,47408,22430,92741.6121,0,111.8388724,3211.731454
4560,39176,22605,257769.5623,0,7435.03515,6598.675994
4561,50413,22628,215798.7181,0,426.8026686,3838.499456
4562,44130,22690,56691.33081,0,59.3601707,1250.076155
4563,44554,22777,0,0,0,0
4564,19685,22779,169845.0056,0,10612.27208,7118.457509
4565,44544,22889,157297.915,90964.13924,1178.708102,4087.362287
4566,37978,22896,232310.4416,784.7884574,5340.856684,4677.217787
4567,30657,22923,267567.0993,0,864.2676625,3535.391095
4568,49234,22928,0,0,0,0
4569,42460,23009,221159.0898,0,998.4757776,4138.12033
4570,39821,23062,0,0,2.621217329,87.57289637
4571,34587,23164,161255.5751,0,1560.254132,4093.639507
4572,40374,23239,16713.67663,0,0,472.3279569
4573,45160,23244,222963.1807,8162.512107,279.4304794,4643.09626
4574,41265,23280,241928.8042,0,1644.810012,4797.887128
4575,50677,23357,137388.6932,63811.0702,2315.044322,4239.014787
4576,41412,23380,28504.98484,0,284.6708246,2184.395983
4577,41255,23385,194647.9444,30580.50227,12305.40819,7348.014654
4578,32583,23456,152846.7146,7369.109571,45.93541825,1926.30987
4579,47513,23479,239677.6771,0,106.6757569,3682.067211
4580,38020,23484,197722.021,0,100.4660893,2061.960296
4581,10401,23501,214966.7052,41667.05122,2587.857029,4505.246477
4582,1574,23517,259215.5063,0,3031.993801,5246.078577
4583,43563,23518,226155.7194,0,834.3212937,4290.925573
4584,38243,23555,164837.132,0,9705.496745,6526.221813
4585,27816,23566,87419.20776,0,2811.827502,2416.950403
4586,40095,23614,134820.7757,0,58.98129884,1209.798101
4587,51019,23665,0,0,0,0
4588,43776,23673,168168.3748,105557.0338,1376.8152,3928.940834
4589,23518,23677,86091.11994,0,282.4785556,2856.408534
4590,43435,23750,12601.97673,24872.8635,5309.633183,5151.727781
4591,49831,23792,117475.5869,48504.64404,1843.377503,3832.238885
4592,34889,23976,171412.0633,0,364.602281,2603.634114
4593,46066,23983,201834.7429,5112.064908,5136.193146,4565.017929
4594,39063,24015,181839.1494,0,127.5431523,3191.421054
4595,50263,24072,115711.6692,0,168.0784534,2831.777796
4596,50121,24159,196173.9302,0,98.87157495,2333.570967
4597,29280,24173,14396.05212,0,4.715191118,326.3754061
4598,33100,24179,261225.3988,0,2963.964556,5688.875203
4599,47925,24181,229275.3182,4353.741218,1530.669007,4898.669364
4600,42464,24326,252971.8051,0,1559.761465,3749.322285
4601,40769,24409,76691.5869,0,263.2318941,1469.187289
4602,17611,24433,192805.3008,87477.51243,657.4017261,4122.983435
4603,48942,24451,120660.3935,155423.1293,1393.684661,3098.219329
4604,5435,24463,259071.5756,0,1266.192381,3822.018647
4605,39992,24501,186631.0053,0,2506.535429,5062.040745
4606,37964,24593,240037.7762,0,287.7746213,3141.731869
4607,36924,24720,21357.83481,0,2.07008731,535.9448452
4608,41572,24729,209341.3694,0,22.57987198,3605.121651
4609,18714,24870,186006.1077,0,746.3628015,2909.395342
4610,47529,24949,222441.266,0,21871.83041,7927.983585
4611,51720,24955,157248.4404,0,504.5231298,3183.028415
4612,23566,25012,69824.18369,19886.7639,4235.439237,5229.141501
4613,42853,25042,131631.0871,0,488.2920677,3250.390008
4614,44124,25047,249414.6314,898.1473875,3436.829957,5386.63632
4615,30330,25212,148485.6823,0,1034.884363,3039.814371
4616,36039,25252,124273.4387,0,39166.41148,7965.876775
4617,29126,25264,170193.2898,0,365.4649363,3020.954661
4618,46220,25303,14577.98656,0,1.454258951,418.8022377
4619,46839,25452,173165.1122,0,11.18331448,2179.377912
4620,45920,25463,0,0,0,0
4621,50083,25482,22130.7441,0,2.158875598,589.723093
4622,48036,25488,282618.3637,0,315.1176713,3846.886268
4623,34660,25490,229909.5642,0,1759.649461,4016.165618
4624,43170,25497,0,0,283.2437146,1276.496302
4625,46093,25532,65533.63659,205271.5551,2342.817973,2999.111282
4626,45411,25553,192360.5268,8080.81808,644.1484574,4473.286832
4627,40020,25646,217795.6673,7131.832118,2402.633016,4933.866106
4628,39128,25651,52197.92445,76420.08676,3724.811327,4909.417204
4629,44670,25666,153853.1909,0,597.1454033,3661.759831
4630,45960,25705,22471.78571,0,2.175936109,573.3067469
4631,42705,25716,146601.0835,40987.47367,4861.844932,3565.958627
4632,43535,25806,171685.6351,0,3880.167684,3904.149183
4633,40599,25819,82100.89093,13159.3677,50.75840018,2112.435777
4634,49421,25834,233190.6783,39084.6409,1781.371967,4348.788224
4635,44822,25868,219091.1007,0,1310.807419,4959.766496
4636,31801,25916,29148.98804,0,0,500.8552956
4637,49901,25975,13948.75123,229940.5804,2051.934273,2354.703739
4638,50789,25978,223694.0994,0,354.8952933,3745.128834
4639,43264,26020,237056.8854,0,398.3414964,4575.61891
4640,12488,26024,125473.4475,0,829.514091,3111.601171
4641,5347,26034,16834.0877,0,6.149016924,403.5586053
4642,46758,26063,282618.3637,0,100.3772744,4274.951256
4643,46131,26107,142017.0356,0,6827.278569,5030.029209
4644,10837,26122,195499.9825,87118.38116,1248.443474,3785.101635
4645,45336,26126,47093.9617,0,3578.599044,4991.857115
4646,46697,26128,221593.2752,0,223.9014722,3586.428651
4647,44458,26133,107248.7067,0,2037.146288,4085.669748
4648,277,26206,102413.0042,158841.7378,2002.505532,3446.501512
4649,46974,26255,216450.2209,15376.43065,3286.662792,5645.317806
4650,33525,26298,45951.06331,6035.111762,10899.83169,2855.10504
4651,51045,26300,193893.0883,0,274.4046972,2934.934527
4652,49615,26306,218575.3058,0,484.8953438,4278.27036
4653,41573,26315,253965.8461,0,1259.029518,3438.266559
4654,47981,26333,133388.8838,0,417.7106733,2968.309353
4655,34705,26351,135483.5302,10652.57186,3549.734514,6398.236493
4656,45642,26375,100319.6876,162429.995,894.4928593,2699.750958
4657,44529,26395,217929.8964,0,1362.275398,4271.25982
4658,46853,26407,23304.90963,0,2.275885851,606.2020646
4659,40078,26423,253503.0533,0,287.6259704,4258.330738
4660,47080,26426,281601.5466,0,101.9831626,3648.36298
4661,43077,26473,142682.4566,0,1775.185729,3463.067005
4662,51374,26482,0,0,0,131.7133839
4663,42764,26502,177047.8207,0,10296.30053,4598.758383
4664,43454,26576,122494.5031,42596.51308,15015.243,4294.598791
4665,49697,26622,80905.94833,0,10634.03411,3777.631484
4666,48232,26631,282175.3237,0,284.7146288,3712.625926
4667,50181,26638,9975.227932,25782.71466,18745.50246,5683.522422
4668,42358,26650,0,0,0,0
4669,51276,26657,222091.8811,0,4225.997077,5600.319067
4670,15406,26682,117755.5286,57729.25387,2310.849386,4249.828037
4671,45319,26697,132205.0559,90815.66014,3177.873459,4087.393978
4672,44762,26716,11820.35901,0,61.49085914,1519.736824
4673,48847,26762,182884.8563,0,3519.54165,3808.32784
4674,32317,26811,69014.82805,0,2976.079133,4149.755583
4675,44623,26816,282155.7073,0,79.97235188,3799.053857
4676,33998,26820,11870.25661,496.6878172,18504.06882,6380.793587
4677,49885,26901,179787.784,73897.19476,815.7645286,2608.215575
4678,36173,26904,37027.35099,0,768.9417215,996.3258586
4679,13921,26935,230467.5237,0,554.281076,5155.609781
4680,42129,26940,106878.5971,0,24.92567286,1204.033696
4681,45625,26972,38187.66448,0,23.6770493,1515.474486
4682,40114,26975,218829.2058,0,5643.367259,5965.735728
4683,32440,27014,18199.71959,0,1.786069175,502.3038433
4684,51304,27043,255887.5507,0,825.3394347,4092.345995
4685,43207,27067,113701.9937,0,1507.246701,3671.612067
4686,40747,27139,229532.2348,0,2741.900912,4402.700468
4687,39780,27150,73026.48253,0,2373.67697,4243.219171
4688,30848,27175,248966.4384,3037.896818,130.270122,4149.846538
4689,30438,27210,211037.9167,869.8529452,2022.770051,4709.725831
4690,10755,27264,282117.302,0,83.88289167,3814.860442
4691,46543,27271,271801.1867,0,262.4942491,4450.860301
4692,40767,27317,93108.09204,0,2735.987081,2444.294736
4693,49121,27335,19324.68631,0,22963.47752,6232.332328
4694,46508,27352,49367.63635,0,3914.68624,5186.477025
4695,36182,27364,1651.4811,0,0,393.8100701
4696,49856,27372,0,0,0,0
4697,45568,27398,150549.0483,0,5399.878642,3635.450333
4698,49547,27526,187876.1585,0,214.1861739,4143.645257
4699,25651,27541,21010.3572,0,8.465555676,532.7371417
4700,34047,27560,97407.66769,0,676.0812924,2246.568375
4701,48908,27572,0,0,4.488371101,245.9286504
4702,45985,27587,216453.922,0,3727.788668,6520.770335
4703,44332,27605,51658.46633,0,46.48557254,1723.726167
4704,51262,27622,142454.9529,18176.0821,338.1222811,3194.115868
4705,48133,27635,159255.679,0,3736.102076,4483.546245
4706,44865,27652,208550.4672,58914.86826,2169.957013,4521.288568
4707,44384,27659,199776.9761,0,237.0710617,2974.52859
4708,20703,27679,224410.0653,0,278.8783861,3441.564589
4709,43035,27685,98639.61527,6081.423175,250.6735786,2678.150156
4710,38916,27733,45610.61962,0,1194.932555,2378.092659
4711,46390,27748,256193.1944,0,285.5819152,5004.550636
4712,31862,27781,178909.2941,0,16.01002902,2099.251415
4713,39965,27805,196659.3255,0,3520.884793,5154.666556
4714,46476,27810,3903.693978,0,12.04192806,510.8573099
4715,50754,27816,256729.1507,0,1833.806996,4173.632643
4716,43611,27835,18296.9479,0,1.816716983,504.8602889
4717,36282,27836,210718.5357,0,1382.95488,4629.491278
4718,43892,27837,161136.2054,0,249.0625033,1691.286343
4719,32921,27842,104288.4055,0,562.3441809,2107.191883
4720,45953,27874,93431.00498,2434.769728,25340.25194,5386.775011
4721,27810,27883,254101.4726,0,461.0664293,4386.923003
4722,49044,27895,238151.1015,0,134.8386576,3497.878492
4723,3534,27928,126169.557,42147.74301,19225.23199,6823.948578
4724,50836,27938,207389.3492,0,603.3105075,3999.931324
4725,44995,27968,32328.8987,0,5531.347432,4141.727195
4726,47002,27973,105064.6293,158391.5243,2630.076169,3439.723168
4727,47757,27990,282618.3637,0,508.2696726,4046.29951
4728,45069,27994,68801.22016,0,38051.34286,6800.152276
4729,40692,28020,13745.91042,0,598.6851971,1502.288066
4730,31793,28043,103262.3336,28458.46111,10412.68938,4063.447437
4731,45060,28053,247342.7655,0,476.2636852,4251.560761
4732,39119,28063,175322.7543,0,7313.432974,5462.518554
4733,43822,28065,230505.8971,0,157.4750523,3804.375596
4734,41813,28077,282522.2912,0,88.01606303,3270.860294
4735,50730,28086,169353.3086,0,316.0032216,4404.609144
4736,35535,28103,79151.98978,0,62.22206999,2149.1511
4737,28912,28110,218792.9145,0,284.4300949,3172.420962
4738,50699,28133,93178.12778,169501.3032,2391.469388,3085.557792
4739,49389,28288,131828.8423,0,1870.743781,3625.25331
4740,25482,28300,129297.9402,0,9225.459207,5338.12916
4741,34709,28337,34877.85816,13623.97681,34815.67962,6655.20188
4742,48644,28360,42616.66927,0,30.94094562,1758.559786
4743,32666,28364,143619.4367,77901.33974,2314.294025,4552.150906
4744,43588,28383,224641.2069,0,2261.279392,4430.311909
4745,45306,28411,49390.25348,212916.6498,2496.904175,3100.61075
4746,44695,28421,102929.9593,0,248.9327461,2443.527755
4747,39785,28452,231747.7533,0,802.5505305,4841.75964
4748,51116,28455,125221.2235,43237.83004,2770.477592,3933.272328
4749,45688,28478,196405.554,0,246.7275315,4325.343652
4750,39605,28479,225029.2509,0,74.64717508,3460.906767
4751,17296,28497,278027.9648,0,0.507652288,4156.86825
4752,40414,28530,190522.066,0,24.42732006,3609.969506
4753,44763,28558,97016.62596,0,242.6841532,2636.058586
4754,50557,28564,37747.60103,0,1208.115289,2461.070868
4755,35366,28573,258166.7689,0,7.787455227,4142.507586
4756,34371,28583,154707.369,0,317.847209,2382.486575
4757,44592,28640,226563.2298,0,109.8824875,3782.615938
4758,45716,28665,182930.0866,0,6267.528419,3380.568662
4759,45900,28683,259755.5682,0,3960.446283,5069.471601
4760,33517,28685,230521.9101,0,250.0054592,3590.793767
4761,49896,28718,99689.308,173108.6039,14600.07828,4207.697848
4762,42250,28759,165070.821,0,78.2673407,1832.617746
4763,44911,28812,136665.7324,26963.08235,3688.351744,5411.806782
4764,48349,28881,74703.13758,0,150.845288,2108.931974
4765,6052,28887,253053.6955,0,574.7072225,4509.710417
4766,35834,28897,144536.2334,0,129.1024419,2931.399572
4767,38382,28912,21977.12262,0,2.142318505,562.6780121
4768,43022,28917,256291.1932,0,13027.29079,6267.179436
4769,27968,28924,6545.913544,0,0.377143152,237.3917649
4770,49462,28935,200928.5357,0,270.2419238,4754.595977
4771,6775,28944,207956.3276,0,3337.810455,4517.422599
4772,36349,28952,145930.8867,139.2227631,5894.164264,4429.226244
4773,43688,28972,191154.1286,0,597.8034913,3527.385279
4774,51133,28980,203637.7814,0,2105.732091,4161.811328
4775,37811,28999,219344.9665,0,211.7828595,3045.720418
4776,33562,29034,201840.9044,0,504.1106617,3424.145199
4777,21988,29040,173427.9981,0,684.5424703,4043.983888
4778,34067,29053,159257.7749,108642.5838,1266.060414,3814.072007
4779,48277,29066,186818.3019,6568.736806,4151.921421,5397.454039
4780,36210,29115,38173.45443,0,584.4374748,1781.378401
4781,49650,29126,128095.0101,0,4580.23121,4149.291006
4782,41349,29129,267428.3939,0,103.0874282,3907.890366
4783,51722,29198,0,0,0,0
4784,27938,29227,154971.914,75833.9438,282.889341,4129.424935
4785,51471,29247,148962.4748,0,4031.366469,3956.487706
4786,30073,29266,282618.3637,0,141.0727173,3532.511173
4787,41175,29280,271160.8993,0,1187.920522,4891.952345
4788,41176,29305,0,0,0,0
4789,46112,29308,160060.8615,0,623.9888521,2484.822721
4790,47053,29369,200781.1311,4149.106461,3475.656552,4628.458086
4791,45861,29383,139140.0428,0,285.8405042,1569.777603
4792,35334,29411,138133.7237,95196.63338,1161.38928,3366.044324
4793,42719,29441,165657.5603,0,576.9383938,2998.575941
4794,41345,29442,54058.01643,0,4832.339973,5457.864116
4795,13459,29451,18650.46942,0,1.84325546,464.8705402
4796,49262,29461,224422.8434,0,1442.097795,4225.31044
4797,43216,29474,266461.5705,0,120.1284709,4050.161287
4798,38686,29489,14957.432,0,1.560831386,433.1365196
4799,48389,29498,264030.391,0,0.797695062,4370.739022
4800,1626,29540,28763.03299,0,2523.635395,3531.992999
4801,38973,29560,146412.8915,0,12161.77286,6624.30152
4802,45576,29612,87517.27372,68390.85633,11613.71591,6842.566887
4803,38859,29618,165517.0268,0,922.4564833,3557.751788
4804,44094,29669,186524.0491,0,1557.675275,4392.630924
4805,35988,29687,16927.17979,0,2.269755371,1002.644379
4806,48483,29720,272997.3809,0,251.7540473,5076.041205
4807,15590,29732,250649.8175,0,1006.296548,4336.872479
4808,48909,29759,167059.9316,0,263.0601094,3525.78909
4809,42775,29770,236223.0915,0,57.07284904,3936.431677
4810,34462,29776,115026.2179,0,480.63618,2038.238145
4811,46873,29777,0,0,0,586.7437931
4812,7386,29814,58107.61417,0,10271.53774,4349.410021
4813,32886,29841,274965.5947,0,678.2015238,3606.734144
4814,50360,29855,0,0,625.4702256,1605.332556
4815,40257,29913,0,0,0,0
4816,48108,29914,171076.489,0,186.2743366,2095.801496
4817,37228,29921,127003.0699,0,79.42065954,3157.666116
4818,42810,29939,212233.4722,4790.997122,97.99815492,3697.940277
4819,46189,29946,216024.9218,0,1521.389546,4766.810575
4820,35297,29953,257062.6522,0,307.4611867,4838.679823
4821,35923,29957,189231.0505,42401.3005,179.7977467,3693.725339
4822,38276,30005,219381.7453,0,271.2827987,3715.212939
4823,44256,30006,208711.2292,70707.06574,165.8666009,5837.417052
4824,30919,30032,190581.112,1581.905153,2443.979903,4290.346293
4825,21366,30033,155968.5415,0,278.2236211,2868.515303
4826,41764,30041,194207.0975,0,10.86555392,1992.002949
4827,43225,30073,213924.9782,0,658.9589946,4148.629859
4828,47378,30101,88447.53682,161291.1049,23738.29648,4035.796211
4829,48776,30120,41183.05723,0,0,2273.959068
4830,32840,30126,150883.6072,38507.12126,4346.071896,4515.946309
4831,37557,30133,230368.0398,0,934.4277677,4318.992911
4832,47855,30141,68067.96944,22683.14095,11503.05306,3483.054515
4833,36491,30142,174334.7147,0,1093.245588,3692.245892
4834,37435,30223,176679.8409,0,245.6490962,2646.802911
4835,49380,30242,202241.4481,0,2490.320342,5574.891395
4836,47762,30266,227864.9187,0,260.9014317,5028.23989
4837,39862,30298,213956.2118,17400.83961,3384.137849,5512.407459
4838,38486,30327,256114.2045,0,2170.975637,4659.366531
4839,38493,30330,91100.28307,0,4654.307402,3272.239922
4840,35250,30386,245005.8441,0,1288.768442,4059.76032
4841,26024,30397,115610.1284,119.5433179,27.52922006,1399.34673
4842,32053,30402,99255.85083,0,5419.437489,3034.155159
4843,46372,30432,32826.60515,0,2445.458877,3774.20768
4844,50178,30438,180127.4154,0,1398.923308,4260.748936
4845,44192,30471,215987.7313,0,1311.757798,4399.427345
4846,50154,30488,80441.69867,0,15.97141638,1058.741712
4847,51475,30504,167363.2008,4736.221796,13117.54917,7886.256518
4848,23164,30510,180986.8201,0,1232.053191,5174.706741
4849,37615,30517,135776.8365,0,0,1266.022045
4850,43847,30528,180851.061,0,1000.031042,3330.04459
4851,50168,30533,129057.045,0,221.1984895,3319.024174
4852,49922,30573,152044.9876,0,12021.45978,7238.340929
4853,50672,30615,21747.12559,0,2.124001965,581.3093976
4854,31084,30632,108556.3285,0,491.7957007,2025.717067
4855,50646,30637,18687.07731,0,1.756689944,460.5502831
4856,46234,30649,142913.1016,0,11467.65116,4654.048986
4857,21019,30657,278475.947,0,53.40862832,2672.14728
4858,44059,30688,220325.8633,38968.07039,190.7160976,5782.30832
4859,43352,30733,212278.6107,0,969.1498305,4063.520623
4860,42079,30735,184301.0844,0,257.7978195,4582.431216
4861,43181,30746,259531.6168,0,813.1638606,5049.68519
4862,38042,30758,260206.6654,0,1000.619538,4451.544884
4863,37563,30765,96286.82545,11761.79277,2599.181152,4583.610528
4864,51564,30794,131127.0134,0,214.7616301,1892.028573
4865,48196,30796,199859.4608,0,1833.039722,4052.545967
4866,41328,30829,220701.4206,0,24228.37529,7857.545069
4867,39754,30831,34961.3455,37249.78027,17458.63335,7350.495576
4868,51221,30848,182948.7109,0,1440.020127,4450.436405
